source,dest,weight
10185729,10126751,0.301
10185729,10040389,0.398
10185729,10157919,0.522
10185729,10169037,0.155
10185729,10249299,0.222
10185729,10178009,0.699
10185729,10186405,0.522
10185729,10154643,0.222
10185729,10263425,0.522
10255707,1015445,0.522
10255707,10053873,0.522
10255707,10040023,0.398
10255707,10149065,0.398
10255707,1017725,0.222
10255707,10052107,0.155
10255707,10248925,0.522
10255707,10139545,0.301
10255707,10239561,0.301
10255707,10213119,0.301
10255707,10009647,0.222
10255707,10098363,0.222
10255707,10115337,0.398
10255707,10222855,0.398
10255707,10029637,0.155
10255707,10234419,0.522
10255707,10097293,0.699
10255707,10134397,0.398
10255707,10185215,0.097
10255707,10215849,0.398
10255707,10216055,0.398
10255707,10058189,0.301
10255707,10025691,0.522
10255707,10214019,0.398
10255707,10274065,0.222
10255707,10096225,0.301
10255707,10036029,0.699
10255707,10035419,0.155
10255707,10027877,0.522
10255707,10012765,0.398
10255707,10256573,0.522
10255707,10064901,0.301
10255707,10038915,0.222
10255707,10234487,0.522
10255707,10021551,0.301
10255707,10017043,0.222
10255707,10213553,0.222
10255707,10186107,0.301
10255707,10153165,1
10255707,10206719,0.097
10255707,10189437,0.699
10255707,10205475,0.699
10255707,10019773,0.699
10255707,10027549,0.398
10255707,10241719,0.301
10255707,10138045,0.301
10255707,10216547,0.301
10255707,10015145,100
10255707,10205461,0.301
10255707,10074451,0.398
10255707,1026703,0.301
10255707,10153155,0.301
10255707,10148097,100
10255707,10036723,0.522
10255707,10130745,0.699
10255707,10129397,0.301
10255707,10185479,0.398
10255707,10245193,0.699
10148997,10260033,0.155
10148997,10181475,0.398
10148997,10151895,0.398
10148997,10266661,0.522
10148997,10163839,0.522
10148997,10152799,0.699
10148997,10208613,0.398
10148997,10013527,0.398
10148997,10188711,0.222
10148997,10256563,0.301
10148997,10051091,0.522
10148997,10208595,0.522
10148997,10072409,0.222
10148997,10145061,0.398
10148997,10213975,0.046
10148997,10014361,0.222
10148997,10185555,0.398
10148997,10046871,0.398
10148997,10152241,1
10148997,10266001,0.155
10148997,10063669,0.398
10148997,10117223,0.046
10148997,10185189,0.222
10148997,10202425,0.522
10148997,10248017,0.522
10148997,10132139,0.301
10148997,10234393,0.522
10148997,10149461,0.398
10148997,10248349,0.222
10148997,10052711,0.301
10148997,10173817,0.301
10148997,10019797,0.097
10148997,10013377,0.097
10148997,10255637,0.222
10148997,10245393,0.398
10148997,10234267,0.398
10148997,10117033,0.398
10148997,10028271,0.301
10148997,10224585,0.699
10148997,10134879,0.398
10148997,10260137,0.522
10148997,10176803,0.522
10148997,10190649,0.522
10148997,10089415,0.398
10148997,10154711,0.398
10148997,10013401,0.522
10148997,10180473,0.398
10148997,10187809,0.222
10148997,10213957,0.301
10148997,10082677,0.398
10148997,10132645,0.522
10148997,10052369,0.301
10148997,10136381,0.097
10148997,10222651,0.155
10148997,10211983,0.699
10148997,10163945,1
10148997,10266533,0.301
10148997,10136251,0.398
10148997,10243563,0.398
10148997,10043627,0.222
10148997,10030351,0.398
10148997,10173621,0.155
10148997,10054431,0.522
10148997,10239049,0.301
10148997,10001665,0.222
10148997,10217567,0.301
10148997,10216749,0.398
10148997,10014665,0.522
10148997,10017827,0.222
10148997,10131739,0.155
10148997,10149055,0.398
10148997,10260119,0.222
10148997,10257001,0.699
10148997,10016971,0.301
10148997,10004129,0.522
10148997,10031241,100
10148997,10148423,0.522
10148997,10263785,0.398
10148997,10187229,0.522
10148997,10012819,0.301
10148997,10154923,0.301
10159765,10089343,0.301
10159765,10182617,0.522
10159765,10032821,0.222
10159765,10033621,0.522
10159765,10059993,1
10159765,10030151,0.699
10159765,10052065,0.398
10159765,10153653,0.398
10159765,10030327,0.522
10159765,10007713,0.301
10159765,10029253,0.522
10159765,10063723,0.155
10159765,10266023,0.301
10159765,10115199,0.301
10159765,10193621,0.222
10159765,10256859,0.155
10159765,10058429,0.222
10159765,10121137,1
10159765,10166847,0.222
10159765,10135965,0.398
10159765,10109075,0.222
10159765,10154441,0.301
10159765,10214169,0
10159765,10195965,0.522
10159765,10030275,0.699
10159765,10241775,100
10159765,10000301,0.699
10159765,10000811,0.522
10159765,10185927,0.398
10159765,10231569,0.301
10159765,10051525,0.398
10159765,10180481,0.398
10159765,10262065,0.522
10159765,10064857,0.222
10159765,10262143,0.301
10159765,10185405,0.398
10159765,10111383,0.522
10159765,10065121,0.301
10159765,10130745,0.398
10159765,10238981,0.398
10159765,10185427,0.522
10159765,10253177,100
10159765,10018889,0.522
10159765,10002829,0.222
10159765,10274043,100
10159765,10134511,0.301
10159765,10136139,0.522
10159765,10234809,0.699
10159765,10237203,0.222
10159765,10245823,0.097
10159765,10002947,0.301
10159765,10142295,0.699
10159765,10207467,0.222
10159765,10134433,0.699
10159765,10028555,0.222
10018979,10036627,0.301
10018979,10247295,100
10018979,10052313,0.222
10018979,10004325,0.522
10018979,10182375,0.155
10018979,10207333,0.222
10018979,10012779,0.398
10018979,10014725,0.522
10018979,10153405,0.222
10018979,10260567,0.155
10018979,10226697,0.398
10018979,10019869,0.398
10018979,10056103,0.398
10018979,10144061,0.398
10018979,10202599,0.301
10018979,10264865,0.522
10018979,10186379,0.398
10018979,10180543,0.398
10018979,10003821,0.097
10018979,10154813,0.398
10018979,10248667,0.155
10018979,10065595,0.398
10018979,10003259,0.522
10178029,10071451,0.699
10178029,10016727,0.301
10178029,10101327,0.398
10178029,10142295,0.398
10178029,10205759,0.522
10178029,10074433,0.522
10178029,10250811,0.522
10178029,10027911,0.522
10178029,10029745,0.699
10178029,10246077,0.301
10178029,10073661,0.398
10178029,10098521,0.301
10178029,10254409,0.301
10178029,10000369,0.398
10178029,10058245,0.301
10178029,10053685,0.301
10178029,10189741,0.222
10178029,10237427,0.398
10178029,10248157,0.301
10178029,10050735,0.522
10178029,10153919,0.398
10178029,10247997,0.046
10178029,10162277,0.398
10178029,10121135,0.097
10178029,10167165,0.301
10178029,10185821,0.398
10178029,10003817,0.301
10178029,10253221,0.522
10178029,10185869,0.398
10178029,10027169,0.398
10178029,1013899,0.301
10178029,10052739,0.522
10178029,10135607,0.222
10178029,10006051,0.398
10178029,10027629,0.398
10178029,10154107,0.522
10178029,10213343,0.398
10178029,10222651,0.522
10178029,10242657,0.155
10178029,10027179,0.301
10178029,10154813,0.301
10178029,10044479,0.522
10178029,10206105,0.301
10178029,10017705,0.301
10178029,10244193,0.301
10178029,10154117,0.522
10178029,10032117,0.398
10178029,10128149,0.398
10178029,10026295,0.522
10178029,10138555,0.222
10178029,10018191,0.155
10178029,10155041,0.155
10178029,10013065,0.522
10178029,10026293,0.398
10178029,10237283,0.398
10178029,10070721,0.222
10178029,10000291,0.522
10178029,10252943,0.398
10178029,10154093,0.522
10178029,10145433,0.699
10178029,10032101,0.046
10178029,10051217,0.398
10178029,10260293,0.398
10178029,10119531,0.398
10178029,10244679,0.699
10178029,10234305,0.699
10178029,10166673,0.301
10178029,10169021,0.301
10178029,10164215,0.222
10178029,10223111,0.699
10178029,10115205,0.301
10178029,10132025,0.155
10178029,10156105,0.398
10178029,10051537,0.301
10178029,10017829,0.398
10178029,10205439,0.301
10178029,10106755,0.301
10178029,10144797,0.522
10178029,10006079,0.398
10178029,10263823,0.398
10178029,10151673,0.699
10178029,10212989,0.522
10178029,10252591,0.046
10178029,10247025,100
10178029,10138761,0.522
10178029,10237073,0.155
10178029,10101131,0.301
10178029,10197921,0.522
10178029,10076029,0.301
10178029,10021557,0.522
10178029,10223339,0.522
10178029,10001333,0.398
10178029,10248531,0.097
10178029,10136787,0.398
10178029,10256861,0.097
10178029,10274851,0.398
10178029,10174119,1
10178029,10156227,0.301
10178029,10137097,0
10178029,1009381,0.301
10178029,10124553,0.699
10178029,10089159,0.398
10178029,1027002,0.046
10178029,10186469,1
10178029,10241783,0.398
10178029,10070729,0.398
10178029,10255377,0.699
10178029,10109003,0.222
10178029,10256539,0.222
10178029,10111349,0.097
10178029,10136403,0.301
10178029,10058419,0.155
10178029,10063643,0.097
10178029,10188111,0.699
10178029,10235651,0.222
10178029,1005043,0.522
10178029,10009611,0.155
10178029,10071317,0.522
10178029,10144533,0.398
10178029,10186029,0.699
10178029,10238983,0.398
10178029,10091347,0.522
10131815,10222821,0.522
10131815,10180933,0.155
10131815,10139057,0.398
10131815,10110987,0.301
10131815,10091343,0.522
10131815,10137997,0.398
10131815,10202413,0.522
10131815,10127099,0.301
10131815,10137645,0.398
10131815,10124883,0.699
10131815,10221201,0.301
10131815,10145017,0.522
10131815,10217061,0.699
10131815,10256417,0.699
10131815,10064517,0.046
10131815,10154505,0.522
10131815,10247335,0.301
10131815,10253199,0.522
10054593,10003249,0.301
10054593,10051249,100
10054593,10242943,0.155
10054593,10135033,0.398
10054593,10213037,0.301
10054593,10062439,0.398
10054593,10052111,0.699
10054593,10026305,0.699
10054593,10053897,0.222
10054593,10044433,0.398
10054593,10245999,0.301
10054593,10233401,0.398
10054593,10105869,1
10054593,10255439,0.398
10054593,10253017,0.301
10054593,10098779,0.222
10054593,10266877,0.222
10054593,10248879,0.398
10054593,10189591,0.522
10054593,10052679,0.398
10054593,10203281,0.301
10054593,10256971,0.301
10054593,10139541,0.522
10054593,10217055,0.522
10054593,10146717,0.222
10054593,10134545,0.301
10054593,1005161,0.699
10054593,10046853,1
10054593,10195999,0.398
10054593,10249047,0.398
10054593,10063489,0.398
10054593,10054561,0.699
10054593,10256531,0.398
10054593,10017571,0.699
10054593,10136071,0.301
10054593,10162595,0.398
10054593,10188361,0.301
10054593,10016727,0.398
10054593,10148139,0.398
10054593,10206739,0.398
10054593,10013027,0.301
10054593,10150315,0.301
10054593,10213163,0.222
10054593,10239525,0.398
10054593,10249451,0.222
10054593,10032777,0.699
10054593,10197735,0.522
10054593,10051985,0.522
10054593,10154401,0.222
10054593,10180753,0.301
10054593,10054349,0.222
10054593,10155415,0.522
10054593,10262311,0.398
10054593,10153731,0.097
10054593,10124613,0.398
10054593,10146991,0.301
10054593,10000869,0.222
10054593,10246003,0.699
10054593,10029993,0.398
10054593,10101099,100
10054593,10205731,0.398
10054593,10245271,0.522
10054593,10197205,0.398
10054593,10203643,0.699
10054593,10150077,0.398
10134729,10128873,0.222
10134729,10247215,0.398
10134729,10029077,0.155
10134729,10187047,0.398
10134729,10039371,0.301
10134729,1017271,0.097
10134729,10182267,1
10134729,10206987,0.222
10134729,10091343,0.301
10134729,10232575,0
10134729,10021521,0.398
10134729,1000494,0.222
10134729,10144685,0.222
10134729,10032635,0.522
10134729,10080475,0.398
10134729,10000945,0.222
10134729,10144681,0.222
10134729,10003801,0.398
10134729,10235325,0.398
10017695,10250061,0.699
10017695,10089411,0.522
10017695,10030339,1
10017695,10162005,0.398
10017695,10216023,0.155
10017695,10185597,0.699
10017695,10153221,0.301
10058271,10206637,0.222
10058271,10261185,0.222
10058271,10017571,0.301
10058271,10137607,0.155
10058271,10135975,0
10058271,10145323,0.699
10058271,10244181,0.398
10058271,1026847,0.398
10058271,10262317,0.301
10058271,10146525,0.046
10058271,10127241,0.222
10058271,10254243,0.699
10058271,10231049,0.046
10058271,10156975,0.522
10058271,10213299,0.398
10058271,10205745,0.155
10058271,10178959,0.155
10058271,10086107,0.522
10058271,10190753,0.398
10058271,10088875,0.301
10058271,10241315,0.222
10058271,10136201,0.222
10058271,10000753,0.301
10058271,10186015,0.699
10058271,10178859,0.301
10058271,10132369,0.222
10058271,10206747,0.398
10058271,10248899,0.097
10058271,10089433,0.522
10058271,10131759,0.522
10058271,10071373,0.522
10058271,10265383,0.155
10058271,10035865,0.301
10058271,10143745,0.155
10058271,10213857,0.155
10058271,10074713,0.155
10058271,10243499,0.222
10058271,10225009,0.522
10058271,10143649,0.699
10058271,10013237,0.398
10058271,10184943,0.522
10058271,10185435,0.522
10058271,10017011,0.699
10058271,10180691,0.522
10058271,10248603,0.699
10058271,10051449,0.699
10058271,10153577,0.222
10058271,10005937,0.522
10058271,10155261,0.522
10058271,10196263,0.522
10058271,10258359,0.097
10058271,10063881,0.155
10058271,10052401,0.155
10058271,10256887,0.222
10143775,10249387,0.155
10143775,10131823,0.398
10143775,10089387,0.522
10143775,10242891,1
10143775,10252699,100
10143775,10241797,0.699
10143775,10172367,0.522
10143775,10260021,0.699
10143775,10137043,0.222
10143775,10197743,0.522
10143775,1027080,0.522
10143775,10106609,0.699
10143775,10136281,0.699
10143775,10086107,0.699
10143775,10187097,0.155
10143775,10178577,100
10143775,10193903,0.398
10143775,10052061,0.398
10143775,10184935,0.522
10143775,10089609,0.398
10143775,10159285,0.398
10143775,10158689,0.301
10143775,10194117,0.301
10143775,10019219,0.155
10143775,10129605,0.398
10143775,10089323,100
10143775,10217131,0.301
10143775,10003099,0.301
10143775,10236689,0.301
10143775,10136607,0.301
10143775,10035419,0.522
10143775,10124775,0.398
10143775,10262865,0.522
10143775,10264207,0.301
10143775,10018287,0.522
10143775,10236433,0.522
10143775,10143921,0.522
10143775,10185873,0.398
10143775,10016997,0.155
10143775,10017133,0.222
10143775,10136755,0.699
10143775,10189577,0.522
10143775,10202611,100
10143775,1010960,0.222
10143775,10145329,0.522
10143775,10193921,0.522
10143775,10234407,0.522
10143775,10136525,0.699
10143775,10132133,0.522
10143775,10002807,0.522
10143775,10274781,0.398
10143775,10172907,0.522
10143775,10161899,0.301
10143775,10154667,0.222
10143775,10132263,1
10143775,10245139,0.301
10143775,10186357,0.301
10143775,10134987,0.097
10143775,10005911,0.155
10143775,10222799,0.522
10143775,10187223,0.222
10143775,10186807,0.699
10143775,10185717,0.522
10143775,10187585,0.522
10143775,10248101,0.522
10143775,10018851,0.699
10143775,10205449,0.398
10143775,10030161,0.522
10143775,10137231,0.155
10143775,10035431,0.155
10143775,10095267,0.222
10143775,10145277,0.301
10143775,10239449,0.522
10143775,10121075,0.522
10143775,10151671,0.222
10143775,10187101,100
10143775,10247883,0.522
10143775,10054583,0.398
10143775,10001203,0.699
10143775,10247251,0.222
10143775,10030411,0.301
10143775,10124757,0.301
10143775,10207141,100
10143775,10234811,0.522
10143775,10154053,0.301
10143775,10237901,0.699
10143775,10177947,0.398
10143775,10032587,100
10143775,10030255,0.222
10143775,10110939,0.522
10143775,10000693,0.301
10143775,10274563,0.398
10143775,10242847,0.522
10143775,10121147,0.398
10143775,10189671,0.301
10143775,10028987,0.301
10143775,10185373,0.301
10143775,10161895,0.398
10188295,10189749,0.522
10188295,10172367,0.398
10188295,10089397,0.398
10188295,10235349,0.398
10188295,10128883,0.522
10188295,1018641,0.398
10188295,10054531,0.155
10188295,10162287,1
10188295,10185195,0.699
10188295,1026994,0.398
10188295,10096285,0.222
10188295,10266621,0.222
10188295,10248101,0.155
10188295,10164463,0.301
10188295,10033805,0.222
10188295,10179043,0.222
10188295,10247395,0.398
10188295,10184935,0.522
10188295,10184937,0.155
10188295,10015915,0.522
10188295,10145045,0.699
10188295,10051013,0.398
10188295,10017677,0.398
10188295,10197593,0.301
10188295,10029797,0.222
10188295,10029399,0.522
10188295,10134755,0.301
10188295,10185419,0.398
10188295,10246525,0.222
10188295,10239387,1
10188295,10108285,0.222
10188295,10234545,0.155
10188295,10265177,100
10188295,10028577,0.155
10188295,10156755,0.222
10188295,10064493,0.097
10188295,10248579,100
10188295,10134801,0.222
10188295,1015415,0.522
10188295,10233157,0.222
10188295,10247313,0.301
10188295,10144033,0.222
10188295,10051445,1
10188295,10154255,0.522
10188295,10235367,0.398
10188295,10064857,0.522
10188295,10004357,1
10188295,10202209,0.155
10188295,10185351,0.398
10188295,1026991,0.301
10188295,10242829,0.398
10188295,10207603,0.398
10188295,10015921,0.155
10188295,10245151,0.522
10188295,10213063,0.301
10188295,10156163,0.155
10188295,10068563,0.699
10188295,10018983,0.522
10188295,10231185,0.222
10188295,10052379,100
10188295,10013519,0.222
10188295,10247259,0.398
10188295,10178873,0.222
10188295,10238567,0.301
10188295,10144003,0.046
10188295,10017167,0.522
10188295,10260309,0.222
10188295,10128127,0.522
10188295,10098771,0.522
10188295,10032791,0.398
10188295,10179827,0.398
10193739,10213027,0.301
10193739,10193961,0.522
10193739,10128371,0.398
10193739,10239463,0.222
10193739,10213739,0.301
10193739,10145065,0.699
10193739,10039787,0.301
10193739,10018193,0.222
10193739,10239063,0.155
10193739,10153221,0.222
10193739,10217483,0.522
10193739,10248723,100
10193739,10181381,0.301
10193739,10013727,0.398
10193739,10146253,0.522
10193739,10156389,0.301
10193739,10019207,0.155
10193739,10026125,0.398
10193739,10212857,0.398
10193739,10244581,0.398
10193739,10202279,0.097
10193739,10029327,0.222
10193739,10048143,0.301
10193739,10193699,0.398
10193739,10162601,0.301
10193739,10169931,0.301
10193739,10262423,1
10193739,10000697,0.301
10193739,10205453,0.301
10193739,10185555,0.222
10193739,10054037,0.522
10193739,10194611,0.155
10193739,10239115,0.222
10193739,10254409,0.522
10193739,10050981,0.301
